product_name,url,descripcion,country,precio_total,precio_por_cantidad,weight_volume_clean,weight_unit,categorias,alergenos,marcas,tiendas,certificaciones,numero_raciones,nombre_operador,energia_kcal,energia_kj,grasas_totales,grasas_saturadas,carbohidratos,azucares,proteinas,sal,fibra
PRODUCTO ALCAMPO Tahini crema de sesamo 180 g.,https://www.compraonline.alcampo.es/products/producto-alcampo-tahini-crema-de-sesamo-180-g/541288,Crema de semillas de sésamo.,India,2.65,14.72,180.0,g,,,,Alcampo,,,"Alcampo, S.A.",665.0,2747.0,59.9,10.0,0.8,0.8,25.9,0.27,
OLD EL PASO Tortillas wrap sin gluten OLD EL PASO 4 uds. 215 g.,https://www.compraonline.alcampo.es/products/old-el-paso-tortillas-wrap-sin-gluten-old-el-paso-4-uds-215-g/450246,"Tortillas de tapioca, maíz y quinoa. Sin gluten.",,2.8,13.02,215.0,g,,,,Alcampo,,4.0,General Mills Ibérica S.A.U.,266.0,1125.0,1.5,0.6,59.2,2.3,1.9,1.17,
FAGE Yogur natural receta griega 0% materia grasa Total 170 g.,https://www.compraonline.alcampo.es/products/fage-yogur-natural-receta-griega-0-materia-grasa-total-170-g/238519,Yogur colado 0% M.G.  - Receta Griega,Grecia,1.7,10.0,170.0,g,,,,Alcampo,,,FAGE INTERNATIONAL S.A.,54.0,230.0,0.0,0.0,3.0,3.0,10.3,0.1,
BONKA Cáfe molido mezcla del Trópico 500 g.,https://www.compraonline.alcampo.es/products/bonka-c%C3%A1fe-molido-mezcla-del-tr%C3%B3pico-500-g/798144,Café molido de tueste natural (70%) y torrefacto (30%),España,8.5,17.0,500.0,g,,,,Alcampo,,,"Nestlé España, S.A.",235.0,962.0,11.5,4.9,0.2,0.2,11.5,0.01,
BONKA Café molido natural del Trópico 500 g.,https://www.compraonline.alcampo.es/products/bonka-caf%C3%A9-molido-natural-del-tr%C3%B3pico-500-g/798146,Café molido de tueste natural,España,8.5,17.0,500.0,g,,,,Alcampo,,,"Nestlé España, S.A.",235.0,966.0,11.7,5.3,0.1,0.1,13.8,0.01,
HENGSTENBERG Pepinillos grandes al estilo polaco frasco de 360 g.,https://www.compraonline.alcampo.es/products/hengstenberg-pepinillos-grandes-al-estilo-polaco-frasco-de-360-g/28831,Pepinillos,,2.75,7.64,360.0,g,,,,Alcampo,,,Hengstenberg Gmbh & Co. Kg,28.0,119.0,0.2,0.1,4.9,4.8,0.8,1.8,
VICI Gyozas precocinadas y congeladas rellenas de pollo y black fungus 400 g.,https://www.compraonline.alcampo.es/products/vici-gyozas-precocinadas-y-congeladas-rellenas-de-pollo-y-black-fungus-400-g/246096,"Gyozas, empanadillas japonesas con pollo y hongos negros, masa rellena congelada, precocinado.",,3.75,9.38,400.0,g,,,,Alcampo,,,Proveedor: VG Iberia S.L.U.,194.0,814.0,6.9,1.64,23.3,0.32,8.6,1.12,
LEFFE BLOND Cerveza rubia tipo abadía Belga botella 33 cl.,https://www.compraonline.alcampo.es/products/leffe-blond-cerveza-rubia-tipo-abad%C3%ADa-belga-botella-33-cl/30226,CERVEZA EXTRA,Bélgica,2.0,6.06,330.0,ml,,,,Alcampo,,,"MAHOU, S.A.",58.0,241.0,0.0,0.0,5.4,0.5,0.4,0.0,
GRAN CAPITÁN Queso cortado semicurado GRAN CAPITÁN CORTADAS 230 g.,https://www.compraonline.alcampo.es/products/gran-capit%C3%A1n-queso-cortado-semicurado-gran-capit%C3%A1n-cortadas-230-g/94872,"Queso de vaca, cabra y oveja semicurado",España,5.5,23.91,230.0,g,,,,Alcampo,,,Lactalis Forlasa S.L.U.,408.0,1693.0,35.0,24.0,0.5,0.5,23.0,1.5,
AUCHAN Masa rectagular para empanada 280 g. Producto Alcampo,https://www.compraonline.alcampo.es/products/auchan-masa-rectagular-para-empanada-280-g-producto-alcampo/83553,Masa para empanada lista para extender,,1.45,5.18,280.0,g,,,,Alcampo,,,"Alcampo, S.A.",386.0,1616.0,19.0,7.2,44.0,3.0,5.8,1.0,
QUAKER Cereales muesli con chocolate Cruesli 375 g.,https://www.compraonline.alcampo.es/products/quaker-cereales-muesli-con-chocolate-cruesli-375-g/28517,Copos de cereales tostados crujientes con chocolate,,5.12,13.65,375.0,g,,,,Alcampo,,,PEPSICO FOODS AIE,455.0,1906.0,19.3,4.9,57.1,16.3,8.1,0.48,
OIKOS Yogur griego natural  de Danone 4 x 110 g.,https://www.compraonline.alcampo.es/products/oikos-yogur-griego-natural-de-danone-4-x-110-g/89548,Yogur Natural,,2.49,5.66,440.0,g,,,,Alcampo,,,Danone S.A.,118.0,493.0,9.5,6.4,4.9,4.9,3.2,0.2,
LIGERESA Salsa mayonesa light frasco 415 + 10 ml.,https://www.compraonline.alcampo.es/products/ligeresa-salsa-mayonesa-light-frasco-415-10-ml/311778,Salsa,,2.25,5.29,425.0,ml,,,,Alcampo,,43.0,Unilever España S.A.,177.0,732.0,16.0,2.0,7.4,3.0,0.5,1.3,
"MAELOC Sidra natural sin alcohol, sin azucares añadidos y con stevia botella 75 cl.",https://www.compraonline.alcampo.es/products/maeloc-sidra-natural-sin-alcohol-sin-azucares-a%C3%B1adidos-y-con-stevia-botella-75-cl/848278,Bebida refrescante de zumo de manzana 25% zumo.,,2.19,,,,,,,Alcampo,,,CUSTOMDRINKS,18.0,76.0,0.0,0.0,3.0,3.0,0.1,0.1,
HELLMANN'S Salsa barbacoa 430 ml.,https://www.compraonline.alcampo.es/products/hellmann-s-salsa-barbacoa-430-ml/648312,Salsa barbacoa,Polonia,3.49,8.12,430.0,ml,,,,Alcampo,,33.0,"Unilever España, S.A.",133.0,559.0,0.7,0.1,30.0,26.0,0.7,1.6,
DEORO Pizza fresca de jamón y queso cocida en horno de piedra DEORO 400 g.,https://www.compraonline.alcampo.es/products/deoro-pizza-fresca-de-jam%C3%B3n-y-queso-cocida-en-horno-de-piedra-deoro-400-g/532598,Pizza Mixta,España,2.45,6.13,400.0,g,,,,Alcampo,,,Cor Alimentación,238.0,1004.0,7.6,3.7,32.0,2.3,10.3,1.8,
NESCAFÉ GOLD Café soluble vainilla latte 276 g.,https://www.compraonline.alcampo.es/products/nescaf%C3%A9-gold-caf%C3%A9-soluble-vainilla-latte-276-g/638575,Preparado alimenticio en polvo para bebida de café soluble y leche desnatada sabor a vainilla,España,4.7,17.03,276.0,g,,,,Alcampo,,16.0,"Nestlé España, S.A.",32.0,134.0,0.8,0.7,5.4,3.8,0.6,0.11,
KUNG-FU Pasta oriental con sabor a pollo 80 g.,https://www.compraonline.alcampo.es/products/kung-fu-pasta-oriental-con-sabor-a-pollo-80-g/14637,Pasta oriental sabor pollo,Taiwan,1.0,12.5,80.0,g,,,,Alcampo,,,Ofistrade S.A.,454.0,1899.9,21.2,11.8,56.5,0.0,9.4,6.0,
ALVALLE Gazpacho selección de temporada ALVALLE 900 ml.,https://www.compraonline.alcampo.es/products/alvalle-gazpacho-selecci%C3%B3n-de-temporada-alvalle-900-ml/453062,Gazpacho,,3.49,3.88,900.0,g,,,,Alcampo,,,PEPSICO FOODS AIE,52.0,218.0,3.6,0.5,3.8,2.4,0.8,0.45,
ISABEL Atún claro en aceite de oliva pack 6 uds. x 52 g.,https://www.compraonline.alcampo.es/products/isabel-at%C3%BAn-claro-en-aceite-de-oliva-pack-6-uds-x-52-g/24688,Atún claro en aceite de oliva,España,8.72,27.95,312.0,g,,,,Alcampo,,,"Bolton Cile España, S.A.",314.0,1302.0,26.0,4.4,0.0,0.0,20.0,0.9,
"AUCHAN Bebida de soja sin gluten, enriquecida con calcio y vitaminas A y D 6 x 1l. Producto Alcampo",https://www.compraonline.alcampo.es/products/auchan-bebida-de-soja-sin-gluten-enriquecida-con-calcio-y-vitaminas-a-y-d-6-x-1l-producto-alcampo/90476,"Bebida de soja UHT enriquecida en calcio y vitaminas B2, B12 y D",,3.84,0.64,6000.0,ml,,,,Alcampo,,4.0,"Alcampo, S.A.",36.0,151.0,1.6,0.3,2.0,2.0,3.0,0.1,
"MÁRDEL Alfajores de chocolate con dulce de leche 150 gr,",https://www.compraonline.alcampo.es/products/m%C3%A1rdel-alfajores-de-chocolate-con-dulce-de-leche-150-gr/18559,Alfajor,España,2.18,14.53,150.0,g,,,,Alcampo,,3.0,Caro Import S.L.,398.0,1672.0,14.6,10.1,58.3,43.5,7.7,0.3,
CALVO Calamares en salsa americana en trozos pack de 3 latas de 48 g.,https://www.compraonline.alcampo.es/products/calvo-calamares-en-salsa-americana-en-trozos-pack-de-3-latas-de-48-g/28119,Calamares en salsa americana,España,3.03,21.04,144.0,g,,,,Alcampo,,3.0,Calvo Distribución Alimentaria SLU,243.0,1017.0,17.0,2.0,7.0,2.0,15.0,2.0,
"CAÑA NATURE Guacamole tradicional 100% natural, sin conservantes ni gluten CAÑA NATURE 200 g.",https://www.compraonline.alcampo.es/products/ca%C3%B1a-nature-guacamole-tradicional-100-natural-sin-conservantes-ni-gluten-ca%C3%B1a-nature-200-g/642077,Guacamole,España,2.45,12.25,200.0,g,,,,Alcampo,,4.0,Caña Nature S.L.U,167.0,688.0,14.9,2.8,5.0,1.4,1.9,1.01,
"ORBIT Chlicles sabor hierbabuena, 46 uds, 64 g.",https://www.compraonline.alcampo.es/products/orbit-chlicles-sabor-hierbabuena-46-uds-64-g/199110,Chicle con edulcorantes sin azúcar y sabor a menta.,,2.39,37.34,64.0,g,,,,Alcampo,,,"Mars Multisales Spain, S.L",149.0,622.0,0.0,0.0,62.0,0.0,0.0,0.0,
BUITONI Masa redonda para pizza tradicional 330 g.,https://www.compraonline.alcampo.es/products/buitoni-masa-redonda-para-pizza-tradicional-330-g/948054,Masa para pizza redonda refrigerada.,Suiza,2.94,8.91,330.0,g,,,,Alcampo,,3.0,"Nestlé España, S.A.",280.0,1183.0,5.5,0.4,46.3,2.0,8.6,1.5,
DUVEL Cerveza rubia botella 33 cl.,https://www.compraonline.alcampo.es/products/duvel-cerveza-rubia-botella-33-cl/58980,Cerveza rubia de tipo ALE.,Bélgica,1.99,6.03,330.0,ml,,,,Alcampo,,,"Duvel Moortgat España, S.L.",62.0,260.0,0.0,0.0,3.8,0.0,0.3,0.01,
HELLMANN'S Salsa deluxe especial para patatas 250 ml.,https://www.compraonline.alcampo.es/products/hellmann-s-salsa-deluxe-especial-para-patatas-250-ml/25040,Salsa para patatas,Polonia,1.89,7.56,250.0,ml,,,,Alcampo,,17.0,"Unilever España, S.A.",290.0,1228.0,26.0,2.2,13.0,9.0,1.1,1.5,
GO-TAN Crackers GO-TAN bolsa de 75 g.,https://www.compraonline.alcampo.es/products/go-tan-crackers-go-tan-bolsa-de-75-g/13166,GO-TAN:PRAWN CRACKER GOURMET 50g,Países Bajos,1.79,23.87,75.0,g,,,,Alcampo,,,Ofistrade S.A.,494.0,2069.0,24.6,3.2,66.2,4.6,2.1,1.8,
TA-TUNG Pollo teriyaki con arroz listo para calentar y comer 250 g.,https://www.compraonline.alcampo.es/products/ta-tung-pollo-teriyaki-con-arroz-listo-para-calentar-y-comer-250-g/435652,Menú pollo teriyaki con arroz,,2.95,11.8,250.0,g,,,,Alcampo,,,"Ta-Tung platos precocinados, S.L.",207.0,873.0,4.0,0.8,29.0,0.7,13.2,1.3,
LA COSTEÑA Jalapeño rodajas LA COSTEÑA 220 gr.,https://www.compraonline.alcampo.es/products/la-coste%C3%B1a-jalape%C3%B1o-rodajas-la-coste%C3%B1a-220-gr/208126,Jalapeños nachos 220g.,Mexico,2.08,9.45,220.0,g,,,,Alcampo,,,Central Mexicana de Abastos S.L.,25.0,105.0,1.0,0.0,3.0,0.0,1.0,2.65,
"COLAJET Polo sin gluten, con sabor a chocolate, cola y limón 4 x 66 ml.",https://www.compraonline.alcampo.es/products/colajet-polo-sin-gluten-con-sabor-a-chocolate-cola-y-lim%C3%B3n-4-x-66-ml/68027,"Helados de agua sabor a limón y sabor a cola con recubrimiento al cacao (2,5%)",,3.13,11.86,264.0,ml,,,,Alcampo,,4.0,"Froneri Iberia, S.L.",119.0,502.0,1.4,0.8,26.0,21.0,0.3,0.01,
GALBANI Queso rallado Parmesano 60 g.,https://www.compraonline.alcampo.es/products/galbani-queso-rallado-parmesano-60-g/50899,Queso Parmigiano Reggiano,Italia,2.57,42.83,60.0,g,,,,Alcampo,,,Lactalis Forlasa S.L.U.,402.0,1671.0,30.0,20.0,0.0,0.0,32.0,1.6,
ALCAMPO ECOLÓGICO Tomate frito tarro de 340 ml.,https://www.compraonline.alcampo.es/products/alcampo-ecol%C3%B3gico-tomate-frito-tarro-de-340-ml/25108,Tomate Frito Ecológico,,2.08,6.12,340.0,g,,,,Alcampo,,,"Alcampo, S.A.",81.0,337.0,3.9,0.4,9.8,4.4,1.3,0.9,
FERRARINI Guanciale cortado en cómodas y prácticas tiras 100 g.,https://www.compraonline.alcampo.es/products/ferrarini-guanciale-cortado-en-c%C3%B3modas-y-pr%C3%A1cticas-tiras-100-g/717106,Tiras de Guanciale,Italia,2.38,23.8,100.0,g,,,,Alcampo,,,"FERRARINI ESPAÑA, S.L.",664.0,2736.0,70.0,27.0,1.5,0.0,7.1,2.7,
VOLL-DAMM Cerveza doble malta pack 12 x 33 cl.,https://www.compraonline.alcampo.es/products/voll-damm-cerveza-doble-malta-pack-12-x-33-cl/40637,Cerveza Doble Malta,España,8.88,2.24,3960.0,ml,,,,Alcampo,,,S.A. DAMM,66.0,275.0,0.0,0.0,5.5,0.5,0.6,0.0,
MISSION Chips de maíz artesanos 200 g.,https://www.compraonline.alcampo.es/products/mission-chips-de-ma%C3%ADz-artesanos-200-g/895092,Producto de aperitivo frito de maíz,España,2.04,10.2,200.0,g,,,,Alcampo,,,MISSION FOODS IBERIA S.A.U.,503.0,2098.0,27.0,2.9,55.0,1.8,6.3,1.8,
PULEVA Peques 3 Leche (3) de crecimiento de 12 a 36 meses 1 l.,https://www.compraonline.alcampo.es/products/puleva-peques-3-leche-3-de-crecimiento-de-12-a-36-meses-1-l/51605,Preparado lácteo infantil.UHT,,1.78,1.78,1000.0,ml,,,,Alcampo,,1.0,"Lactalis Puleva, S.L.",58.0,241.0,3.1,1.2,5.7,2.6,1.7,0.11,
TIO PEPE  Vino fino extra seco con D.O. Jerez-Xerez-Sherry botella 75 cl.,https://www.compraonline.alcampo.es/products/tio-pepe-vino-fino-extra-seco-con-d-o-jerez-xerez-sherry-botella-75-cl/30457,Jerez Vino Fino,,6.46,,,,,,,Alcampo,,,Bodega Gonzalez Byass Jerez S. L. U,83.0,349.0,0.0,0.0,0.05,0.05,0.0,0.0,
PEPSI ZERO Refresco de cola zero sin azúcar botella 50 cl.,https://www.compraonline.alcampo.es/products/pepsi-zero-refresco-de-cola-zero-sin-az%C3%BAcar-botella-50-cl/98688,Bebida refrescante aromatizada con edulcorantes.,,1.21,2.42,500.0,ml,,,,Alcampo,,,COMPAÑIA DE BEBIDAS PEPSICO SL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
"CENTRAL LECHERA ASTURIANA Leche de vaca semidesnatada, de origen español 6 x 2.2 l.",https://www.compraonline.alcampo.es/products/central-lechera-asturiana-leche-de-vaca-semidesnatada-de-origen-espa%C3%B1ol-6-x-2-2-l/51134,Leche UHT semidesnatada,,14.64,1.11,13200.0,ml,,,,Alcampo,,52.0,Corporación Alimentaria Peñasanta S.A,45.0,190.0,1.55,1.0,4.65,4.65,3.15,0.1,
BONNE MAMAN Mermelada de naranja amarga 370 gr.,https://www.compraonline.alcampo.es/products/bonne-maman-mermelada-de-naranja-amarga-370-gr/29249,Mermelada De Naranja Amarga,Francia,2.55,6.89,370.0,g,,,,Alcampo,,,COVACA SA,240.0,1017.0,0.1,0.0,59.0,59.0,0.3,0.0,
EL POZO 1954 Jamón curado cortado en lonchas 225 g.,https://www.compraonline.alcampo.es/products/el-pozo-1954-jam%C3%B3n-curado-cortado-en-lonchas-225-g/682682,JAMÓN CURADO.,Región de Murcia - ESPAÑA,3.82,16.97,225.0,g,,,,Alcampo,,,ELPOZO ALIMENTACIÓN S.A.,232.0,972.0,12.5,4.6,0.0,0.0,30.0,5.0,
Tarta de queso 300 g.,https://www.compraonline.alcampo.es/products/tarta-de-queso-300-g/83570,Tarta de queso,,4.35,14.5,300.0,g,,,,Alcampo,,,"Azcaray, S.A.",184.0,779.0,2.5,1.65,31.0,12.4,9.0,0.36,
"ALCAMPO GOURMET Salchichas alemanas cocidas de cerdo, tipo Bratwurst ALCAMPO GOURMET 4 x 90 g.",https://www.compraonline.alcampo.es/products/alcampo-gourmet-salchichas-alemanas-cocidas-de-cerdo-tipo-bratwurst-alcampo-gourmet-4-x-90-g/54133,Salchichas cocida,Alemania,4.65,12.92,360.0,g,,,,Alcampo,,4.0,"Alcampo, S.A.",283.0,1172.0,24.7,9.9,1.0,1.0,14.0,1.5,
PRODUCTO ALCAMPO Bebida isotónica con sabor a limón lata 33 cl.,https://www.compraonline.alcampo.es/products/producto-alcampo-bebida-isot%C3%B3nica-con-sabor-a-lim%C3%B3n-lata-33-cl/897801,Bebida refrescante aromatizada con azúcar y edulcorante,España,0.44,1.33,330.0,ml,,,,Alcampo,,,"Alcampo, S.A.",18.0,76.0,0.0,0.0,4.21,4.2,0.0,0.05,
PRODUCTO ALCAMPO Nachos de maíz con sabor a chili 400 g.,https://www.compraonline.alcampo.es/products/producto-alcampo-nachos-de-ma%C3%ADz-con-sabor-a-chili-400-g/23351,Spécialité à base de maïs épicée aromatisée,Bélgica,2.33,5.83,400.0,g,,,,Alcampo,,,AUCHAN SAS OIA,472.0,1979.0,20.0,2.0,64.0,4.0,6.6,1.3,
PRODUCTO ALCAMPO Galletas de mantequilla con tableta de chocolate con leche 150 g.,https://www.compraonline.alcampo.es/products/producto-alcampo-galletas-de-mantequilla-con-tableta-de-chocolate-con-leche-150-g/15244,12 PETITS BEURRE AVEC TABLETTE DE CHOCOLAT AU LAIT,Francia,1.39,9.27,150.0,g,,,,Alcampo,,6.0,AUCHAN SAS OIA,502.0,2104.0,23.0,15.0,66.0,34.0,6.6,0.63,
PRODUCTO ALCAMPO Bio Spaghetti de trigo integral ecológico 500 g.,https://www.compraonline.alcampo.es/products/producto-alcampo-bio-spaghetti-de-trigo-integral-ecol%C3%B3gico-500-g/896567,Spaghetti Bio Integral,España,1.44,2.88,500.0,g,,,,Alcampo,,,Alcampo,336.0,1420.0,2.1,0.6,62.0,4.1,12.0,0.03,
TIGER KHAN Salsa hoisin TIGER KHAN 300 ml.,https://www.compraonline.alcampo.es/products/tiger-khan-salsa-hoisin-tiger-khan-300-ml/44014,Salsa Hoisin,República Popular de China,3.37,11.23,300.0,ml,,,,Alcampo,,,Frico dan s.a.,172.0,733.0,0.0,0.0,41.0,31.0,2.1,6.4,
Bandeja de hamburguesas mixtas (pavo y pollo) ALDELÍS 4 x 80 g.,https://www.compraonline.alcampo.es/products/bandeja-de-hamburguesas-mixtas-pavo-y-pollo-aldel%C3%ADs-4-x-80-g/643103,Hamburguesa de pollo pavo. Preparado de carne.,España,3.99,12.47,320.0,g,,,,Alcampo,,,AVES NOBLES Y DERIVADOS S.L.,178.0,744.0,11.3,3.5,1.7,0.1,17.2,1.5,
"ISABEL Caballa al gril, en aceite de oliva 85 g.",https://www.compraonline.alcampo.es/products/isabel-caballa-al-gril-en-aceite-de-oliva-85-g/513209,Filete de caballa con aceite de oliva virgen al grill,España,3.56,41.88,85.0,g,,,,Alcampo,,,"Bolton Cile España, S.A.",313.0,1297.0,27.0,5.9,0.0,0.0,18.0,1.2,
ALCAMPO ECOLÓGICO Guisantes ecológicos sin azúcares añadidos 280 g.,https://www.compraonline.alcampo.es/products/alcampo-ecol%C3%B3gico-guisantes-ecol%C3%B3gicos-sin-az%C3%BAcares-a%C3%B1adidos-280-g/674785,petits pois doux biologique,Países Bajos,1.89,6.75,280.0,g,,,,Alcampo,,3.0,AUCHAN SAS OIA,64.0,267.0,1.0,0.2,6.4,1.6,4.8,0.32,
MATUTANO Cheetos gustosines 75 gr.,https://www.compraonline.alcampo.es/products/matutano-cheetos-gustosines-75-gr/787011,Producto de aperitivo de maíz horneado,,1.25,16.67,75.0,g,,,,Alcampo,,,PEPSICO FOODS AIE,494.0,2071.0,23.0,2.0,66.0,0.6,6.0,2.0,
BARILLA Salsa Pesto a la genovesa con albahaca y queso parmesano BARILLA 190 g.,https://www.compraonline.alcampo.es/products/barilla-salsa-pesto-a-la-genovesa-con-albahaca-y-queso-parmesano-barilla-190-g/28508,Salsa pesto de albahaca,Italia,2.18,11.47,190.0,g,,,,Alcampo,,,Barilla G. e R. Fratelli,482.0,1989.0,46.0,5.3,9.8,5.5,4.7,0.0,
ALCAMPO ECOLÓGICO Vinagre de manzana ecológico 500 ml.,https://www.compraonline.alcampo.es/products/alcampo-ecol%C3%B3gico-vinagre-de-manzana-ecol%C3%B3gico-500-ml/38962,Vinagre de sidra ecologica,España,1.98,3.96,500.0,ml,,,,Alcampo,,,Vinagrerias Riojanas S.A.,19.0,82.0,0.0,0.0,0.9,0.5,0.0,0.01,
AMBROSI Queso en polvo Parmigiano AMBROSI 60 g.,https://www.compraonline.alcampo.es/products/ambrosi-queso-en-polvo-parmigiano-ambrosi-60-g/52227,Queso de vaca curado,Italia,1.89,31.5,60.0,g,,,,Alcampo,,,Consorcio de quesos tradicionales de España SA,402.0,1671.0,30.0,20.0,0.0,0.0,32.0,1.6,
"EL POZO Fuet casero categoria extra, embuchado en tripa natural, sin colorantes 2 x 150 g.",https://www.compraonline.alcampo.es/products/el-pozo-fuet-casero-categoria-extra-embuchado-en-tripa-natural-sin-colorantes-2-x-150-g/81134,FUET EXTRA,Región de Murcia - ESPAÑA,3.66,12.22,300.0,g,,,,Alcampo,,,ELPOZO ALIMENTACIÓN S.A.,413.0,1714.0,33.0,11.5,4.0,4.0,25.0,4.2,
LA MOLISANA Spaghetti negro con tinta de calamar 500 g.,https://www.compraonline.alcampo.es/products/la-molisana-spaghetti-negro-con-tinta-de-calamar-500-g/518301,Spaghetti al nero di sepia,,2.84,5.68,500.0,g,,,,Alcampo,,,Delisur Europa,351.0,1489.0,1.0,0.3,70.0,4.0,14.0,0.02,
BREWDOG Cerveza rubia Punk Ipa botella 33 cl.,https://www.compraonline.alcampo.es/products/brewdog-cerveza-rubia-punk-ipa-botella-33-cl/549549,Cerveza,UK,1.67,5.06,330.0,ml,,,,Alcampo,,,Brewdog PLC,53.0,221.0,0.1,0.0,3.0,1.8,0.1,0.1,
BARILLA Pasta Rigatoni 500 g.,https://www.compraonline.alcampo.es/products/barilla-pasta-rigatoni-500-g/219757,Pasta alimenticia de trigo duro,Italia,1.0,2.0,500.0,g,,,,Alcampo,,,Barilla G. e R. Fratelli,359.0,1521.0,2.0,0.5,71.0,3.5,13.5,0.0,
ALCAMPO ECOLÓGICO Tomate entero pelado al natural ALCAMPO ECOLÓGICO tarro de 400 g.,https://www.compraonline.alcampo.es/products/alcampo-ecol%C3%B3gico-tomate-entero-pelado-al-natural-alcampo-ecol%C3%B3gico-tarro-de-400-g/25021,Tomate Entero Pelado Primera Ecológico.,,2.47,6.18,400.0,g,,,,Alcampo,,,"Alcampo, S.A.",19.0,81.0,0.1,0.0,3.1,0.0,1.1,0.0,
TRINA ZERO  Refresco de naranja zero lata de 33 cl.,https://www.compraonline.alcampo.es/products/trina-zero-refresco-de-naranja-zero-lata-de-33-cl/31896,Bebida refrescante de zumo de frutas. Con edulcorantes.,,0.61,1.85,330.0,ml,,,,Alcampo,,,"Schweppes, S.A. ""Envasado con licencia de schweppes international limited.""",6.0,26.0,0.0,0.0,1.0,0.9,0.1,0.05,
STARBUCKS Bebida de café expreso frio con leche y un toque de caramelo STARBUCKS 220 ml.,https://www.compraonline.alcampo.es/products/starbucks-bebida-de-caf%C3%A9-expreso-frio-con-leche-y-un-toque-de-caramelo-starbucks-220-ml/89641,"Bebida de leche, café y caramelo",,1.69,7.68,220.0,ml,,,,Alcampo,,,Arla Foods,62.0,261.0,1.6,1.0,9.0,8.6,2.9,0.09,
CUATRO RAYAS Vino  blanco verdejo con D.O. Rueda botella 75 cl.,https://www.compraonline.alcampo.es/products/cuatro-rayas-vino-blanco-verdejo-con-d-o-rueda-botella-75-cl/437928,Vino Blanco,,4.49,,,,,,,Alcampo,,,Bodega Cuatro Rayas S. Coop. Agroalimentaria,79.0,327.0,0.1,0.0,1.6,0.05,0.1,0.01,
MONSTER Energy Juiced Bad Apple Bebida energética lata 500ml,https://www.compraonline.alcampo.es/products/monster-energy-juiced-bad-apple-bebida-energ%C3%A9tica-lata-500ml/451209,"Bebida energética carbonada con 6% zumo de fruta a partir de concentrado de zumo de fruta, taurina, ginseng, cafeína, l-carnitina y vitaminas b con azúcares y edulcorantes.",,1.79,3.58,500.0,ml,,,,Alcampo,,1.0,Monster Energy Limited,36.0,153.0,0.0,0.0,9.1,8.2,0.0,0.17,
DONUTS Glacé Rosquillas de azúcar 6 uds 312 g.,https://www.compraonline.alcampo.es/products/donuts-glac%C3%A9-rosquillas-de-az%C3%BAcar-6-uds-312-g/439445,Producto de bollería,,3.59,11.51,312.0,g,,,,Alcampo,,6.0,"BIMBO DONUTS IBERIA, S.A.U",409.0,1711.0,22.0,11.0,46.0,21.0,5.8,0.4,
LAY'S Patatas fritas lisas con sabor a sal y vinagre en bolsa 150 g.,https://www.compraonline.alcampo.es/products/lay-s-patatas-fritas-lisas-con-sabor-a-sal-y-vinagre-en-bolsa-150-g/13155,Patatas fritas con sabor a salsa vinagreta,,1.57,10.47,150.0,g,,,,Alcampo,,,PEPSICO FOODS AIE,517.0,2160.0,29.0,2.2,54.0,1.0,6.1,0.65,
TROPS Guacamole Mediterráneo 200 g.,https://www.compraonline.alcampo.es/products/trops-guacamole-mediterr%C3%A1neo-200-g/83003,Guacamole natural,España,1.99,9.95,200.0,g,,,,Alcampo,,,Frumaco S.L,164.0,684.0,14.9,3.0,2.9,0.9,2.0,1.1,
CUNE  Vino  blanco verdejo con D.O. Rueda botella 75 cl.,https://www.compraonline.alcampo.es/products/cune-vino-blanco-verdejo-con-d-o-rueda-botella-75-cl/36055,Vino,,6.19,,,,,,,Alcampo,,,Compañia Vinicola del Norte de España S.A,81.0,336.0,0.1,0.1,1.6,0.05,0.1,0.01,
BARILLA Pasta Gourmet La Collezione Cannelloni N.88 (Canelones) BARILLA 250 g.,https://www.compraonline.alcampo.es/products/barilla-pasta-gourmet-la-collezione-cannelloni-n-88-canelones-barilla-250-g/898827,pasta alimenticia de sémola de trigo duro,Italia,2.33,9.32,250.0,g,,,,Alcampo,,,Barilla G. e R. Fratelli,359.0,1521.0,2.0,0.5,71.2,3.5,12.5,0.0,
Hogaza pan 100% integral 350 gr.,https://www.compraonline.alcampo.es/products/hogaza-pan-100-integral-350-gr/19223,HOGAZA 100% INTEGRAL,España,1.48,4.23,350.0,g,,,,Alcampo,,,"PANAMAR BAKERY GROUP, S.L.",236.0,998.0,1.7,0.4,41.0,2.6,11.0,1.2,
