source,product_name,brand,weight_volume_clean,country,energia_kcal,energia_kj,grasas_totales,grasas_saturadas,carbohidratos,azucares,proteinas,sal,fibra,score_nutricional
openfoodfacts,"Salchichas estilo frankfurt – Hacendado – 704 g (4 x 176 g) Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000531414 (EAN / EAN-13)",,,,201.0,841.0,14.9,4.0,5.3,0.5,11.5,0.006,4.0,100.0
openfoodfacts,"Barritas muesli chocolate – Hacendado – 138 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000093493 (EAN / EAN-13)",,,,430.0,1799.0,14.0,6.1,5.3,28.0,6.9,0.078,4.7,67.7
openfoodfacts,"Chocolate negro 85% cacao – J.D. Gross – 125g Código de barras ambiguo : este producto tiene un código de barras con número de circulación restringido para productos dentro de una empresa. Esto significa que diferentes productores y tiendas pueden usar el mismo código de barras para diferentes productos. × Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 20995553",,,,600.0,2510.0,48.0,28.0,5.3,12.0,12.0,0.0,16.0,0.0
openfoodfacts,"Salsa original – Ligeresa – 210 ml Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8720182382214 (EAN / EAN-13)",,,,277.0,1159.0,27.0,4.4,5.3,2.4,0.7,0.99,4.0,86.0
openfoodfacts,"Special K Granola con avena Dark chocolate – 320 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 5059319016603 (EAN / EAN-13)",,,,469.0,1960.0,17.0,4.0,5.3,13.0,9.3,0.01,9.5,100.0
openfoodfacts,"Gelatina 0% sabores – Hacendado – 6 x 100 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8402001009143 (EAN / EAN-13)",,,,1.0,4.0,0.0,0.0,5.3,0.0,0.0,0.14,4.0,100.0
openfoodfacts,"Bebida arroz – Hacendado – 1 l Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000230478 (EAN / EAN-13)",,,,38.0,160.0,1.2,0.3,5.3,4.6,0.4,0.14,4.0,100.0
openfoodfacts,"Patatas fritas 0% sal – Hacendado – 130g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000053985 (EAN / EAN-13)",,,,544.0,2269.0,33.0,4.5,5.3,0.5,7.1,0.011,4.8,59.599999999999994
openfoodfacts,"Refresco Coca-Cola – 2 l Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 5449000009067 (EAN / EAN-13)",,,,42.0,176.0,0.0,1.4,5.3,10.6,0.0,0.015,4.0,100.0
openfoodfacts,"Coca-Cola Zero azúcar – 2L Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 5449000131843 (EAN / EAN-13)",,,,273.5,3.0,0.0,0.0,5.3,0.0,0.0,0.01,0.0,100.0
openfoodfacts,Aceite de oliva virgen extra – Hacendado – 1 l Código de barras: 8480000047403 (EAN / EAN-13),,,,822.0,3442.0,91.0,13.0,5.3,0.0,0.0,0.0,0.0,0.0
openfoodfacts,"Pan de molde sin corteza – Bimbo – 450 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8412600100325 (EAN / EAN-13)",,,,229.0,958.0,2.6,0.7,5.3,3.3,9.3,0.91,2.8,100.0
openfoodfacts,"Arroz SOS – 1 kg ℮ Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8410830001016 (EAN / EAN-13)",,,,351.0,1489.0,1.3,0.4,5.3,0.0,7.3,0.0,1.3,100.0
openfoodfacts,"Gran mayonesa – Hellmann's – 225 ml Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8410127050482 (EAN / EAN-13)",,,,554.0,2315.0,61.0,9.7,5.3,1.4,0.8,1.1,4.0,0.0
openfoodfacts,"Maíz dulce – Hacendado – 225 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000167149 (EAN / EAN-13)",,,,75.0,314.0,2.3,0.5,5.3,4.7,2.6,0.492,4.0,100.0
openfoodfacts,"Galletas tradicionales – Hacendado – 600 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000144232 (EAN / EAN-13)",,,,448.0,1874.0,15.0,7.0,5.3,26.0,5.0,0.53,2.3,67.2
openfoodfacts,"Original – Nocilla – 360 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8410014477743 (EAN / EAN-13)",,,,546.0,2279.0,32.0,5.9,5.3,56.0,5.0,0.1,3.0,0.0
openfoodfacts,Cacahuete frito con sal – Hacendado – 250 g Código de barras: 8480000348203 (EAN / EAN-13),,,,600.0,2510.0,48.1,5.8,5.3,4.6,23.4,0.807,8.2,45.89999999999999
openfoodfacts,"Tomate – Hacendado – 170 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000821904 (EAN / EAN-13)",,,,522.0,2181.0,30.0,3.4,5.3,5.0,8.6,1.2,3.1,67.8
openfoodfacts,"Classic Café Soluble – Hacendado – 200 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000221636 (EAN / EAN-13)",,,,278.0,1172.0,0.4,0.1,5.3,0.0,25.0,0.29,22.0,100.0
openfoodfacts,"Bífidus con cereales y fibras – Hacendado – 500 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000213273 (EAN / EAN-13)",,,,95.0,398.0,2.9,1.8,5.3,11.8,3.7,0.12,1.1,100.0
openfoodfacts,"Yosoy Barista – 1 Litre Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8423352106947 (EAN / EAN-13)",,,,62.0,259.0,3.2,1.4,5.3,4.7,1.2,0.59,4.0,100.0
openfoodfacts,"Queso rallado especial fundir – Hacendado Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000236227 (EAN / EAN-13)",,,,284.0,1190.0,20.0,13.0,5.3,0.5,19.0,1.5,4.0,89.5
openfoodfacts,"Margarina con sal – Hacendado – 500g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000603074 (EAN / EAN-13)",,,,543.0,2272.0,60.0,19.0,5.3,0.5,0.5,1.1,0.0,0.0
openfoodfacts,"Zumo naranja – Hacendado – 1L Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8402001014062 (EAN / EAN-13)",,,,44.0,184.0,0.1,1.4,5.3,10.0,0.6,0.0,0.0,100.0
openfoodfacts,"Queso fresco Burgos natural – Hacendado – 375 g (6 × 62,5 g) Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000510266 (EAN / EAN-13)",,,,164.0,686.0,11.5,8.1,5.3,4.2,10.9,0.95,0.0,92.05
openfoodfacts,"Yogur al estilo griego Stracciatella – Hacendado – 750 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000205711 (EAN / EAN-13)",,,,159.0,665.0,9.3,6.4,5.3,15.0,3.4,0.125,4.0,95.8
openfoodfacts,"Queso lonchas suave – Hacendado Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000511829 (EAN / EAN-13)",,,,231.0,967.0,15.0,11.1,5.3,5.8,10.5,0.725,4.0,82.45
openfoodfacts,"Jamón de Trevélez – Antonio Álvarez – 120 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8437005512030 (EAN / EAN-13)",,,,268.0,1120.0,15.0,5.5,5.3,0.0,33.0,0.0,0.0,100.0
openfoodfacts,"Limón exprimido – Hacendado – 280 ml Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000049032 (EAN / EAN-13)",,,,29.0,125.0,0.0,0.0,5.3,0.01,0.0,1.5,4.0,100.0
openfoodfacts,"Choco Gotas Negro – Hacendado – 250 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000125446 (EAN / EAN-13)",,,,501.0,2094.0,25.0,15.0,5.3,55.0,6.0,0.02,7.6,0.0
openfoodfacts,"Jamón serrano gran reserva – Hacendado – 90 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8421395357500 (EAN / EAN-13)",,,,261.0,1092.0,13.0,5.0,5.3,0.5,35.0,5.0,0.0,100.0
openfoodfacts,"Magnesio + Vitaminas B1 B6 B12 sabor Naranja – Deliplus – 3,9 g x 20 Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000795946 (EAN / EAN-13)",,,,273.5,1122.0,6.1,1.4,5.3,3.3,6.9,0.59,4.0,100.0
openfoodfacts,"Pan integral sin azucares añadidos – LIDL – 28 tajadas Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 4056489287513 (EAN / EAN-13)",,,,233.0,975.0,2.0,0.7,5.3,3.0,10.0,1.2,5.0,100.0
openfoodfacts,"Chocolate negro 72% de cacao con almendras enteras – Hacendado – 200 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000290625 (EAN / EAN-13)",,,,578.0,2418.0,44.0,20.0,5.3,21.0,14.0,0.02,13.0,0.0
openfoodfacts,"Barritas de galleta rellenas de arándanos – Hacendado – 125 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8402001013829 (EAN / EAN-13)",,,,402.0,1697.0,8.0,2.5,5.3,34.0,5.0,0.81,3.0,61.8
openfoodfacts,"Pan de molde – Bimbo – 500 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8412600028568 (EAN / EAN-13)",,,,254.0,1065.0,2.597,0.519,5.3,8.052,8.312,0.0,3.377,100.0
openfoodfacts,"Tomate frito sin azúcares añadidos – Hacendado – 560 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000173300 (EAN / EAN-13)",,,,65.0,272.0,3.5,0.3,5.3,4.7,1.5,1.18,4.0,100.0
openfoodfacts,"Chocolate negro Arriba 95% cacao – J. D. Gross – 125 g Código de barras ambiguo : este producto tiene un código de barras con número de circulación restringido para productos dentro de una empresa. Esto significa que diferentes productores y tiendas pueden usar el mismo código de barras para diferentes productos. × Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 20815882",,,,592.0,2480.0,51.2,31.2,5.3,2.4,12.8,0.03,10.4,0.0
openfoodfacts,"Yogur – Danone – 500 g (125 g x 4) Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8410500006082 (EAN / EAN-13)",,,,67.0,281.0,3.5,2.0,5.3,4.3,4.0,0.13,0.0,100.0
openfoodfacts,"Jamón cocido extra – Noel – 200 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8410783320813 (EAN / EAN-13)",,,,126.0,527.0,5.4,1.9,5.3,0.5,18.0,2.18,4.0,100.0
openfoodfacts,"Lenteja Pardina – Hacendado – 1 kg Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000053305 (EAN / EAN-13)",,,,320.0,1355.0,1.2,0.2,5.3,1.3,24.5,0.05,9.6,100.0
openfoodfacts,"Dátiles desecados sin hueso – Hacendado – 350 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000168467 (EAN / EAN-13)",,,,298.0,1247.0,0.5,0.0,5.3,61.7,2.0,0.0,7.5,9.599999999999994
openfoodfacts,"Bifrutas tropical – Pascual Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8410128276003 (EAN / EAN-13)",,,,21.0,91.0,0.0,0.0,5.3,4.8,0.3,0.0,0.5,100.0
openfoodfacts,"pan integral – hacendado – 450 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000236432 (EAN / EAN-13)",,,,208.0,879.0,2.5,0.4,5.3,2.5,9.2,1.0,6.9,100.0
openfoodfacts,Arroz largo – Hacendado – 1 kg Código de barras: 8480000050632 (EAN / EAN-13),,,,347.0,1472.0,0.8,0.3,5.3,0.3,6.5,0.1,4.0,100.0
openfoodfacts,"Blanco – hacendado – 460g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8402001000560 (EAN / EAN-13)",,,,240.0,1010.0,2.44,0.697,5.3,3.14,9.41,0.923,3.83,100.0
openfoodfacts,"Ciclamato y sacarina – Hacendado – 150 ml Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000707413 (EAN / EAN-13)",,,,273.5,4.0,0.0,0.0,5.3,0.0,0.0,3.0,4.0,85.0
openfoodfacts,"Agua mineral grande – Bronchales – 1,5 Litros Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8437008459103 (EAN / EAN-13)",,,,273.5,1122.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,100.0
openfoodfacts,"Caldo de pollo – Lidl – 1l Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 4056489511564 (EAN / EAN-13)",,,,6.0,26.0,0.2,0.1,5.3,0.0,0.5,0.75,0.0,100.0
openfoodfacts,Cacahuete tostado 0% sal añadida – Hacendado – 400 g Código de barras: 8480000340313 (EAN / EAN-13),,,,595.0,2490.0,48.0,9.9,5.3,6.5,24.9,0.59,10.8,41.75
openfoodfacts,"Kéfir – Pastoret – 500g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8424790111005 (EAN / EAN-13)",,,,65.0,273.0,3.8,2.7,5.3,3.8,3.4,0.1,4.0,100.0
openfoodfacts,"Palomitas con sal para microondas – Hacendado – 270 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000348227 (EAN / EAN-13)",,,,456.0,1910.0,20.0,8.8,5.3,1.0,9.8,1.9,8.7,84.4
openfoodfacts,Mejillones en escabeche – Hacendado – 2 x 175 g Código de barras: 8480000186157 (EAN / EAN-13),,,,201.0,838.0,15.0,1.9,5.3,0.5,13.0,1.1,4.0,100.0
openfoodfacts,"Galletas Relieve – Hacendado – 645 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000141972 (EAN / EAN-13)",,,,458.0,1926.0,16.0,1.9,5.3,20.0,6.9,0.53,3.5,84.2
openfoodfacts,"Leche entera de vaca – Central Lechera Asturiana – 1,5 l Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8410297010200 (EAN / EAN-13)",,,,63.0,264.0,3.6,2.4,5.3,4.6,3.1,0.59,4.0,100.0
openfoodfacts,"Florida – Sunny Delight Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8414100302643 (EAN / EAN-13)",,,,13.0,56.0,0.0,0.0,5.3,2.4,0.0,0.05,4.0,100.0
openfoodfacts,"Pita original – 400 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8714535110081 (EAN / EAN-13)",,,,243.0,1030.0,1.0,0.2,5.3,1.9,8.4,1.0,3.0,100.0
openfoodfacts,"Galleta maría – Hacendado – 200 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000141026 (EAN / EAN-13)",,,,431.0,1819.0,9.7,0.9,5.3,21.0,6.4,0.96,4.3,84.9
openfoodfacts,Pan de centeno integral – Lidl – 500 g Código de barras ambiguo : este producto tiene un código de barras con número de circulación restringido para productos dentro de una empresa. Esto significa que diferentes productores y tiendas pueden usar el mismo código de barras para diferentes productos. × 20006105,,,,209.0,875.0,1.79,0.357,5.3,3.93,5.71,1.0,9.29,100.0
openfoodfacts,"Special K – Kellogg's – 450g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 5059319026053 (EAN / EAN-13)",,,,392.0,1660.0,1.3,0.3,5.3,15.0,8.0,0.84,6.0,100.0
openfoodfacts,Queso en lonchas de vaca – Entrepinares – 300 g Código de barras: 8480000505439 (EAN / EAN-13),,,,364.0,1509.0,31.0,22.0,5.3,0.5,21.0,1.2,4.0,43.5
openfoodfacts,"Palitos delicias - Surimi – Hacendado – 460g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000625021 (EAN / EAN-13)",,,,90.0,382.0,0.8,0.2,5.3,3.5,7.9,1.53,0.9,99.7
openfoodfacts,"Weetabix Avena Suave Oatibix – 500g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 5010029220629 (EAN / EAN-13)",,,,370.0,1548.0,8.0,1.5,5.3,1.1,11.0,0.03,9.0,100.0
openfoodfacts,"Postre lácteo +Proteínas con mango y maracuya 0% m.g 10 g proteínas – Hacendado – 4 x 120 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000211514 (EAN / EAN-13)",,,,56.0,240.0,0.2,0.04,5.3,5.3,8.3,0.1,4.0,100.0
openfoodfacts,"Sandwich Zero Sin Azúcares – Gullón – 250 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8410376037784 (EAN / EAN-13)",,,,422.0,1763.0,17.0,6.0,5.3,5.0,6.7,0.6,5.3,94.8
openfoodfacts,"Aceite de oliva virgen extra gran selección – Hacendado – 750 ml Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000047069 (EAN / EAN-13)",,,,822.0,3378.0,91.0,13.0,5.3,0.0,0.0,0.0,0.0,0.0
openfoodfacts,"Alubia blanca – Hacendado – 570g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000260192 (EAN / EAN-13)",,,,83.0,350.0,0.4,0.1,5.3,0.8,5.8,0.8,4.0,100.0
openfoodfacts,"Queso de Cabra – Hacendado – 200 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000500212 (EAN / EAN-13)",,,,335.0,1388.0,29.2,21.1,5.3,0.5,17.0,1.1,4.0,43.79999999999999
openfoodfacts,"Crema verduras – Hacendado – 350 Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000087225 (EAN / EAN-13)",,,,30.0,128.0,0.829,0.229,5.3,1.343,0.743,0.0,1.029,100.0
openfoodfacts,"Antioxidante – Hacendado – 1 L Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000396402 (EAN / EAN-13)",,,,32.0,134.0,0.1,0.0,5.3,4.9,0.2,0.01,0.4,100.0
openfoodfacts,"Ajo y perejil – Hacendado – 170 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000821997 (EAN / EAN-13)",,,,545.0,2275.0,33.0,3.6,5.3,1.8,8.2,1.8,2.5,56.5
openfoodfacts,"Queso Grana Padano Rallado – Hacendado – 100 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000511461 (EAN / EAN-13)",,,,398.0,1665.0,29.0,18.0,5.3,3.3,33.0,1.475,4.0,77.5
openfoodfacts,"Lentejas a la Jardinera – Hacendado – 420 g (neto) Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000261168 (EAN / EAN-13)",,,,65.0,272.0,1.3,0.4,5.3,0.5,4.2,0.0,0.0,100.0
openfoodfacts,"Aceite de oliva virgen extra – Hacendado – 200ml Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000047182 (EAN / EAN-13)",,,,824.0,3389.0,91.0,15.0,5.3,3.3,0.0,0.0,4.0,0.0
openfoodfacts,"Galletas María sin gluten y sin lactosa – Hacendado – 205 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000142351 (EAN / EAN-13)",,,,447.0,1882.0,13.0,1.1,5.3,22.0,6.0,0.75,5.5,81.3
openfoodfacts,Mango deshidratado – Hacendado – 60 g Código de barras: 8480000342096 (EAN / EAN-13),,,,318.0,1348.0,1.1,0.4,5.3,61.0,2.9,0.2,7.6,11.2
openfoodfacts,"Avena cremosa – Alpro Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 5411188136217 (EAN / EAN-13)",,,,45.0,177.0,1.5,0.2,5.3,3.1,0.8,0.1,0.7,100.0
openfoodfacts,"Pan cereales sin gluten – Hacendado – 470g, 14 rebanadas Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 8480000867506 (EAN / EAN-13)",,,,244.0,1021.0,7.7,0.0,5.3,3.0,4.1,1.3,11.1,100.0
openfoodfacts,"Special K dark chocolate – 325 g Esta página de producto no está completa. Puedes ayudar a completarla editando y agregando más datos de las fotos que tenemos, o tomando más fotos con la aplicación para Android o iPhone / iPad . ¡Gracias! × Código de barras: 5059319026176 (EAN / EAN-13)",,,,423.0,1790.0,6.0,3.333,5.3,17.0,8.333,1.583,6.0,92.87
